"I3T880"	"I3T880"	""
"I3T9Q0"	"I3T9Q0"	""
"I3SGR9"	"I3SGR9"	""
"I3T511"	"I3T511"	""
"I3T8G8"	"I3T8G8"	""
"I3TAK2"	"I3TAK2"	""
"G8JZ51"	"ADH1"	"Alcohol dehydrogenase "
"I3S2B7"	"I3S2B7"	""
"I3S6E9"	"I3S6E9"	""
"I3SJH0"	"I3SJH0"	""
"I3SNZ7"	"I3SNZ7"	""
"I3SQB5"	"I3SQB5"	""
"I3ST02"	"I3ST02"	""
"I3T030"	"I3T030"	""
"I3TAQ6"	"I3TAQ6"	""
"I3S2F1"	"I3S2F1"	""
"I3S6K7"	"I3S6K7"	""
"I3SCY9"	"I3SCY9"	""
"I3SDD0"	"I3SDD0"	""
"I3SGK4"	"I3SGK4"	""
"I3SLG4"	"I3SLG4"	""
"I3SRI3"	"I3SRI3"	""
"I3SWM0"	"I3SWM0"	""
"I3T161"	"I3T161"	""
"I3T9P9"	"I3T9P9"	""
"I3S552"	"I3S552"	""
"I3S613"	"I3S613"	""
"I3S7N7"	"I3S7N7"	""
"I3S880"	"I3S880"	""
"I3SBJ5"	"I3SBJ5"	""
"I3SJL2"	"I3SJL2"	""
"I3SML5"	"I3SML5"	""
"I3SPG2"	"I3SPG2"	""
"I3SS86"	"I3SS86"	"Nitric oxide synthase-interacting protein homolog"
"I3SWY8"	"I3SWY8"	""
"I3T131"	"I3T131"	""
"I3T5D3"	"I3T5D3"	""
"I3T7G8"	"I3T7G8"	""
"I3T9U9"	"I3T9U9"	""
"I3S4G8"	"I3S4G8"	""
"I3S4Y2"	"I3S4Y2"	""
"I3S6Y8"	"I3S6Y8"	""
"I3S948"	"I3S948"	""
"I3SC95"	"I3SC95"	""
"I3ST08"	"I3ST08"	""
"I3T162"	"I3T162"	""
"I3T7D6"	"I3T7D6"	""
"I3T950"	"I3T950"	""
"I3TA63"	"I3TA63"	""
"Q53VM2"	"Q53VM2"	"Non-specific serine/threonine protein kinase "
"G9JLV2"	"RPS10_LOJAMP038"	"Ribosomal protein S10"
"B7ZGK5"	"NAP"	"Nck-associated protein 1"
"I3S2A0"	"I3S2A0"	""
"I3T7S7"	"I3T7S7"	""
"I3SFD9"	"I3SFD9"	""
"I3S3J2"	"I3S3J2"	""
"I3S8B0"	"I3S8B0"	"4-hydroxy-4-methyl-2-oxoglutarate aldolase "
"I3SUJ3"	"I3SUJ3"	""
"I3SRI5"	"I3SRI5"	""
"I3TAJ3"	"I3TAJ3"	""
"I3SAH2"	"I3SAH2"	""
"I3SHW4"	"I3SHW4"	""
"Q40217"	"RAB8C"	"RAB8C"
"I3SE70"	"I3SE70"	""
"I3S7F3"	"I3S7F3"	""
"I3SEC9"	"I3SEC9"	""
"I3S0E5"	"I3S0E5"	""
"I3SG53"	"I3SG53"	"Xyloglucan endotransglucosylase/hydrolase "
"I3T9F8"	"I3T9F8"	""
"Q1ERD3"	"OSC7"	"Terpene cyclase/mutase family member "
"I3T9S1"	"I3T9S1"	""
"I3S733"	"I3S733"	""
"I3SQ74"	"I3SQ74"	""
"I3RZW4"	"I3RZW4"	""
"I3S461"	"I3S461"	""
"I3T1Y9"	"I3T1Y9"	""
"I3S1Z0"	"I3S1Z0"	""
"I3T7X4"	"I3T7X4"	""
"Q40203"	"RAB1C"	"RAB1C"
"I3S7A4"	"I3S7A4"	""
"I3T2Y2"	"I3T2Y2"	""
"I3S8P4"	"I3S8P4"	"Cysteine proteinase inhibitor"
"I3SSK4"	"I3SSK4"	""
"I3T593"	"I3T593"	"Xyloglucan endotransglucosylase/hydrolase "
"D3GBV0"	"REL1"	"Reduced leaflet 1"
"I3SLW5"	"I3SLW5"	""
"A0A0U2UHS9"	"CKX1"	"Cytokinin oxidase/dehydrogenase 1 "
"I3SL29"	"I3SL29"	"Cysteine proteinase inhibitor"
"I3S6B6"	"I3S6B6"	"Eukaryotic translation initiation factor 5A "
"I3SQN7"	"I3SQN7"	""
"I3S476"	"I3S476"	""
"Q2WGL6"	"OSC5"	"Terpene cyclase/mutase family member "
"I3S105"	"I3S105"	""
"I3S907"	"I3S907"	""
"I3SP82"	"I3SP82"	""
"I3SWL1"	"I3SWL1"	""
"I3SBI5"	"I3SBI5"	""
"Q8LRT9"	"TAN1"	"Myc-like regulatory protein "
"I3T3F5"	"I3T3F5"	""
"I3SGA1"	"I3SGA1"	"Xyloglucan endotransglucosylase/hydrolase "
"I3T8A0"	"I3T8A0"	"Glutamine synthetase "
"I7GUC2"	"ABCB"	"ATP-binding cassette protein"
"I3T5Q8"	"I3T5Q8"	""
"I3S509"	"I3S509"	""
"I3T2K8"	"I3T2K8"	""
"I3SQH5"	"I3SQH5"	""
"I3SI94"	"I3SI94"	""
"I3STY8"	"I3STY8"	"Peptidyl-prolyl cis-trans isomerase "
"I3ST91"	"I3ST91"	"Pectinesterase "
"A0A0U2UUJ0"	"CKX5"	"Cytokinin oxidase/dehydrogenase 5 "
"I3SC14"	"I3SC14"	""
"I3SRT3"	"I3SRT3"	""
"I3SX73"	"I3SX73"	""
"I3T554"	"I3T554"	""
"Q40213"	"RAB7C"	"RAB7C"
"I3SDU9"	"I3SDU9"	"Peptidyl-prolyl cis-trans isomerase "
"I3SLG9"	"I3SLG9"	""
"I3SIR6"	"I3SIR6"	"Cytokinin riboside 5'-monophosphate phosphoribohydrolase "
"I3SGE4"	"I3SGE4"	""
"I3SJ63"	"I3SJ63"	""
"I3T577"	"I3T577"	""
"I3S2L4"	"I3S2L4"	""
"I3T1R7"	"I3T1R7"	""
"A0A0U2VEG5"	"CKX8"	"Cytokinin oxidase/dehydrogenase 8"
"I3STK8"	"I3STK8"	""
"I3T6B9"	"I3T6B9"	"Xyloglucan endotransglucosylase/hydrolase "
"G9JLT4"	"NAD4_LOJAMP016"	"NADH-ubiquinone oxidoreductase chain 4 "
"I3SQ08"	"I3SQ08"	""
"I3T2M3"	"I3T2M3"	"Histone H2A"
"I3SRA4"	"I3SRA4"	""
"I3S6U3"	"I3S6U3"	""
"I3S9Z4"	"I3S9Z4"	"Xyloglucan endotransglucosylase/hydrolase "
"Q40202"	"RAB1B"	"RAB1B "
"I3S9G7"	"I3S9G7"	""
"I3S3J4"	"I3S3J4"	""
"I3SUV4"	"I3SUV4"	""
"I3SI10"	"I3SI10"	""
"I3S8F0"	"I3S8F0"	""
"I3T7U1"	"I3T7U1"	""
"I3S511"	"I3S511"	""
"I3SBA0"	"I3SBA0"	""
"I3SGU1"	"I3SGU1"	""
"I3SKE4"	"I3SKE4"	""
"I3SS08"	"I3SS08"	""
"I3SWR9"	"I3SWR9"	""
"I3SS33"	"I3SS33"	""
"I3RZN6"	"I3RZN6"	""
"I3S1C4"	"I3S1C4"	""
"I3S7H5"	"I3S7H5"	""
"I3S7X3"	"I3S7X3"	""
"I3S974"	"I3S974"	""
"I3SA47"	"I3SA47"	""
"I3SCW2"	"I3SCW2"	""
"I3SEX0"	"I3SEX0"	""
"I3SGI6"	"I3SGI6"	""
"I3SH99"	"I3SH99"	""
"I3SJ46"	"I3SJ46"	""
"I3SN45"	"I3SN45"	""
"I3SQB7"	"I3SQB7"	""
"I3ST09"	"I3ST09"	"Autophagy-related protein"
"I3STV2"	"I3STV2"	""
"I3SUE2"	"I3SUE2"	""
"I3SV91"	"I3SV91"	""
"I3SW82"	"I3SW82"	"Glucose-1-phosphate adenylyltransferase "
"I3T693"	"I3T693"	""
"I3T6N2"	"I3T6N2"	""
"I3T8S0"	"I3T8S0"	""
"I3T9A9"	"I3T9A9"	"Peroxidase "
"I3S2A3"	"I3S2A3"	""
"I3S314"	"I3S314"	""
"I3S6S9"	"I3S6S9"	""
"I3SBE3"	"I3SBE3"	""
"I3SFA9"	"I3SFA9"	""
"I3SLA7"	"I3SLA7"	""
"I3SLF3"	"I3SLF3"	""
"I3ST17"	"I3ST17"	""
"I3SU05"	"I3SU05"	""
"I3T1Z7"	"I3T1Z7"	""
"I3S000"	"I3S000"	""
"I3S1G7"	"I3S1G7"	""
"I3S7J2"	"I3S7J2"	""
"I3SE69"	"I3SE69"	""
"I3SP88"	"I3SP88"	""
"I3SQX7"	"I3SQX7"	""
"I3STJ9"	"I3STJ9"	""
"I3SV41"	"I3SV41"	"Ferritin "
"D2KTV1"	"ACTK"	"ACT-domain-containing protein kinase"
"I3S0N5"	"I3S0N5"	""
"I3S2H8"	"I3S2H8"	""
"I3S6Z8"	"I3S6Z8"	"ATP-dependent Clp protease proteolytic subunit "
"I3S778"	"I3S778"	""
"I3SEZ9"	"I3SEZ9"	""
"I3SHU9"	"I3SHU9"	""
"I3SJA4"	"I3SJA4"	""
"I3SN42"	"I3SN42"	""
"I3SQU4"	"I3SQU4"	""
"I3SUN2"	"I3SUN2"	""
"I3SVU5"	"I3SVU5"	""
"D2KTV6"	"D2KTV6"	"Putative uncharacterized protein"
"I3S4I6"	"I3S4I6"	"60S ribosomal protein L36"
"I3S7R9"	"I3S7R9"	""
"I3S9U3"	"I3S9U3"	"40S ribosomal protein S8"
"I3SGX8"	"I3SGX8"	""
"I3SPX4"	"I3SPX4"	""
"I3T047"	"I3T047"	""
"I3T2E1"	"I3T2E1"	""
"I3T5Y1"	"I3T5Y1"	""
"A0PBZ5"	"LJPAL6"	"Phenylalanine ammonia-lyase "
"G9JLT9"	"NAD6_LOJAMP022"	"NADH-ubiquinone oxidoreductase chain 6 "
"I3RSY1"	"MYB10"	"R2R3MYB transcription factor "
"I3S0E2"	"I3S0E2"	""
"I3S0Y9"	"I3S0Y9"	"Glutathione peroxidase"
"I3S5X1"	"I3S5X1"	""
"I3S924"	"I3S924"	""
"I3SBQ8"	"I3SBQ8"	""
"I3SDM2"	"I3SDM2"	""
"I3SE56"	"I3SE56"	""
"I3SNM8"	"I3SNM8"	""
"I3SRR5"	"I3SRR5"	""
"I3SS19"	"I3SS19"	""
"I3SYC1"	"I3SYC1"	""
"I3T6R8"	"I3T6R8"	""
"I3T8S2"	"I3T8S2"	""
"I3SB57"	"I3SB57"	""
"I3SF27"	"I3SF27"	""
"I3SMR5"	"I3SMR5"	""
"I3SP32"	"I3SP32"	""
"I3SR98"	"I3SR98"	""
"I3SXE7"	"I3SXE7"	""
"I3SGU9"	"I3SGU9"	""
"I3SLV4"	"I3SLV4"	""
"I3SR15"	"I3SR15"	""
"I3SRL7"	"I3SRL7"	""
"I3SUL3"	"I3SUL3"	""
"I3SXA4"	"I3SXA4"	""
"I3T1P2"	"I3T1P2"	""
"I3T6H8"	"I3T6H8"	""
"I3T8A4"	"I3T8A4"	""
"I3TA62"	"I3TA62"	""
"B3IX44"	"DOF-M153"	"Transcription factor C2C2-Dof"
"I3S1D4"	"I3S1D4"	""
"I3S2U9"	"I3S2U9"	""
"I3S869"	"I3S869"	""
"I3SQI4"	"I3SQI4"	""
"I3SVC9"	"I3SVC9"	""
"I3T0K0"	"I3T0K0"	""
"I3T1M8"	"I3T1M8"	""
"I3T4E8"	"I3T4E8"	""
"I3T8J4"	"I3T8J4"	""
"I3TAH0"	"I3TAH0"	""
"I3S235"	"I3S235"	""
"B5U8K5"	"LLP3"	"Legumin storage protein 3 "
"I3SF53"	"I3SF53"	""
"I3SF61"	"I3SF61"	""
"I3SFN3"	"I3SFN3"	""
"I3SJC0"	"I3SJC0"	""
"E5L8F7"	"IPN2"	"IPN2"
"B0BLA6"	"CM0545.400.NC"	"CM0545.400.nc protein"
"B0BLH7"	"CM0216.290.NC"	"CM0216.290.nc protein "
"C0A1G8"	"LJPAP"	"R2R3-MYB transcription factor LjPAP"
"Q70KF6"	"ODC"	"Ornithine decarboxylase "
"C0JP21"	"C0JP21"	"Putative basic helix-loop-helix protein BHLH19"
"G9JLS5"	"RPS3_LOJAMP006"	"Ribosomal protein S3"
"I3RZ79"	"I3RZ79"	""
"I3S6W9"	"I3S6W9"	""
"I3S9X0"	"I3S9X0"	""
"I3SCJ3"	"I3SCJ3"	""
"I3T5A6"	"I3T5A6"	""
"A1IIA2"	"PHYB"	"Phytochrome"
"I3S408"	"I3S408"	""
"I3SDX9"	"I3SDX9"	""
"I3SRX0"	"I3SRX0"	""
"I3T0K6"	"I3T0K6"	""
"I3T5D9"	"I3T5D9"	""
"I3T8Y6"	"I3T8Y6"	""
"I3TA97"	"I3TA97"	""
"I3S298"	"I3S298"	""
"I3S3M3"	"I3S3M3"	""
"I3S4X4"	"I3S4X4"	""
"I3S6J0"	"I3S6J0"	"Annexin"
"I3SBR4"	"I3SBR4"	""
"I3SCE5"	"I3SCE5"	""
"I3SF87"	"I3SF87"	""
"I3SFN4"	"I3SFN4"	"Chorismate synthase "
"I3SLT2"	"I3SLT2"	""
"I3SYH7"	"I3SYH7"	""
"I3T1Z4"	"I3T1Z4"	""
"I3T6Q6"	"I3T6Q6"	""
"I3T9B4"	"I3T9B4"	""
"I3S8I9"	"I3S8I9"	""
"I3S9I2"	"I3S9I2"	""
"I3SC82"	"I3SC82"	""
"I3SC94"	"I3SC94"	""
"I3SLE1"	"I3SLE1"	""
"I3SPG9"	"I3SPG9"	""
"I3STT1"	"I3STT1"	"Auxin-induced protein"
"I3SZ55"	"I3SZ55"	""
"I3T579"	"I3T579"	""
"I3T796"	"I3T796"	""
"I3T2U2"	"I3T2U2"	""
"I3T5K9"	"I3T5K9"	""
"I3S6F0"	"I3S6F0"	""
"I3SFX6"	"I3SFX6"	""
"I3SGG5"	"I3SGG5"	""
"I3T3K1"	"I3T3K1"	"Acyl carrier protein"
"I3T8R9"	"I3T8R9"	""
"N0DK20"	"PHYA"	"Phytochrome"
"I3S9K3"	"I3S9K3"	""
"I3SCV8"	"I3SCV8"	""
"I3SEK8"	"I3SEK8"	""
"I3SG41"	"I3SG41"	"Acyl carrier protein"
"I3SR64"	"I3SR64"	""
"I3SUZ6"	"I3SUZ6"	""
"I3SWK8"	"I3SWK8"	""
"I3SYB0"	"I3SYB0"	""
"I3T9Z4"	"I3T9Z4"	""
"I3SLE2"	"I3SLE2"	""
"I3SNH1"	"I3SNH1"	""
"I3SSZ3"	"I3SSZ3"	""
"I3SYA2"	"I3SYA2"	""
"I3T378"	"I3T378"	""
"I3T5T6"	"I3T5T6"	""
"I3T625"	"I3T625"	"Ribosomal protein"
"B2NK62"	"B2NK62"	"Beta-1,3-glucanase"
"I3S5E7"	"I3S5E7"	""
"I3SDY0"	"I3SDY0"	""
"I3SPF2"	"I3SPF2"	""
"I3SQI6"	"I3SQI6"	""
"I3SSQ9"	"I3SSQ9"	""
"I3SUU2"	"I3SUU2"	"Peroxidase "
"I3SW26"	"I3SW26"	"Histone H2B"
"I3S209"	"I3S209"	""
"I3S8I1"	"I3S8I1"	""
"I3SAK6"	"I3SAK6"	""
"I3SU54"	"I3SU54"	""
"I3SXG7"	"I3SXG7"	""
"I3T4F6"	"I3T4F6"	""
"I3T6C3"	"I3T6C3"	""
"I3T8P4"	"I3T8P4"	""
"S6APG9"	"MATE"	"Protein DETOXIFICATION "
"I3RZC7"	"I3RZC7"	""
"I3S547"	"I3S547"	"Reticulon-like protein"
"I3SAA0"	"I3SAA0"	""
"I3SC69"	"I3SC69"	""
"I3SGE9"	"I3SGE9"	""
"I3SHN2"	"I3SHN2"	""
"I3SJ96"	"I3SJ96"	""
"I3SVM2"	"I3SVM2"	""
"I3SWN5"	"I3SWN5"	""
"I3SYY3"	"I3SYY3"	""
"I3T2P5"	"I3T2P5"	""
"I3T4B3"	"I3T4B3"	""
"Q533S3"	"Q533S3"	"MADS box protein AP3"
"I3S152"	"I3S152"	""
"I3S4V3"	"I3S4V3"	""
"I3S5T3"	"I3S5T3"	""
"I3S8T2"	"I3S8T2"	""
"I3SGN3"	"I3SGN3"	""
"I3SHF4"	"I3SHF4"	""
"I3SMJ0"	"I3SMJ0"	""
"I3SSR3"	"I3SSR3"	""
"I3S1C6"	"I3S1C6"	""
"I3S0A7"	"I3S0A7"	""
"I3SBR9"	"I3SBR9"	""
"I3SFN2"	"I3SFN2"	""
"I3SGC2"	"I3SGC2"	"Peroxidase "
"I3SM41"	"I3SM41"	""
"I3SNN9"	"I3SNN9"	""
"I3SQS1"	"I3SQS1"	""
"I3SGC8"	"I3SGC8"	""
"I3SJV6"	"I3SJV6"	""
"I3SLZ2"	"I3SLZ2"	""
"I3STR3"	"I3STR3"	""
"I3SWT8"	"I3SWT8"	""
"I3SZI6"	"I3SZI6"	""
"I3T192"	"I3T192"	""
"I3T4Z0"	"I3T4Z0"	""
"I3T7H0"	"I3T7H0"	""
"I3T8V0"	"I3T8V0"	""
"A1IHM7"	"PKR1"	"Polyketide reductase"
"I3SC38"	"I3SC38"	""
"I3SL00"	"I3SL00"	""
"I3SAD4"	"I3SAD4"	""
"I3SCB3"	"I3SCB3"	""
"I3SEK1"	"I3SEK1"	""
"I3SPY2"	"I3SPY2"	""
"I3SSS7"	"I3SSS7"	""
"I3SXC1"	"I3SXC1"	""
"I3T0C0"	"I3T0C0"	""
"I3T2U9"	"I3T2U9"	""
"I3T809"	"I3T809"	""
"I3S6U7"	"I3S6U7"	""
"I3S1L8"	"I3S1L8"	""
"I3S2A7"	"I3S2A7"	""
"I3S322"	"I3S322"	""
"I3SDC0"	"I3SDC0"	""
"I3T8K6"	"I3T8K6"	""
"H8WVC7"	"SINA5"	"E3 ubiquitin-protein ligase "
"Q05JX7"	"R7"	"Isoflavone reductase homolog"
"I3S030"	"I3S030"	""
"I3S800"	"I3S800"	""
"I3S9M6"	"I3S9M6"	""
"I3SAX8"	"I3SAX8"	"Cytochrome b-c1 complex subunit Rieske, mitochondrial "
"I3SL34"	"I3SL34"	""
"I3SMH3"	"I3SMH3"	""
"I3SNJ2"	"I3SNJ2"	""
"I3SQ31"	"I3SQ31"	"Prefoldin subunit 3"
"I3SUE6"	"I3SUE6"	""
"I3SZD7"	"I3SZD7"	""
"I3T0G3"	"I3T0G3"	""
"I3T669"	"I3T669"	""
"I3T6B0"	"I3T6B0"	""
"I3T7W2"	"I3T7W2"	"Uricase "
"G9JLU9"	"RPS12_LOJAMP034"	"Ribosomal protein S12"
"H1A986"	"CYP72A152"	"Cytochrome P450 monooxygenase"
"I3S2M8"	"I3S2M8"	""
"I3S9T1"	"I3S9T1"	""
"I3SCZ7"	"I3SCZ7"	""
"I3SGV7"	"I3SGV7"	""
"I3SRW7"	"I3SRW7"	""
"I3S6U0"	"I3S6U0"	""
"I3SBI6"	"I3SBI6"	""
"I3SJ09"	"I3SJ09"	""
"I3SMU5"	"I3SMU5"	""
"I3SSH2"	"I3SSH2"	""
"I3STQ7"	"I3STQ7"	""
"I3T0A9"	"I3T0A9"	""
"I3T1T8"	"I3T1T8"	""
"I3T8Z1"	"I3T8Z1"	""
"I3TAS7"	"I3TAS7"	""
"N0DLL9"	"PHYA"	"Phytochrome"
"I3T6Z3"	"I3T6Z3"	""
"I3S1D0"	"I3S1D0"	""
"I3S5A7"	"I3S5A7"	""
"I3S7W5"	"I3S7W5"	""
"I3SDE1"	"I3SDE1"	""
"I3S342"	"I3S342"	"Nucleoside diphosphate kinase "
"I3SQ56"	"I3SQ56"	""
"I3SWE4"	"I3SWE4"	""
"I3SXL8"	"I3SXL8"	""
"I3T2F6"	"I3T2F6"	"Tubby-like F-box protein"
"I3T5C5"	"I3T5C5"	""
"I3T768"	"I3T768"	""
"I3S0L9"	"I3S0L9"	""
"I3S4V6"	"I3S4V6"	""
"I3SBH2"	"I3SBH2"	""
"I3SIG5"	"I3SIG5"	""
"I3SJV4"	"I3SJV4"	""
"I3SN54"	"I3SN54"	""
"I3STW4"	"I3STW4"	""
"I3T0I1"	"I3T0I1"	""
"I3T1G0"	"I3T1G0"	"Serine/threonine-protein phosphatase "
"I3T2L7"	"I3T2L7"	""
"I3T9P6"	"I3T9P6"	""
"I3TAA6"	"I3TAA6"	""
"I3S8X1"	"I3S8X1"	""
"I3SGP3"	"I3SGP3"	""
"I3SJT3"	"I3SJT3"	""
"I3SXR3"	"I3SXR3"	""
"Q9FY16"	"NIR"	"Ferredoxin-nitrite reductase "
"I3S6E8"	"I3S6E8"	""
"I3SLR4"	"I3SLR4"	""
"I3STP5"	"I3STP5"	""
"I3SYK5"	"I3SYK5"	""
"I3T1C8"	"I3T1C8"	""
"I3T9Q5"	"I3T9Q5"	""
"G9JLU8"	"NAD3_LOJAMP033"	"NADH-ubiquinone oxidoreductase chain 3 "
"I3SNV3"	"I3SNV3"	""
"I3T709"	"I3T709"	""
"I3S2E0"	"I3S2E0"	""
"I3S2E6"	"I3S2E6"	""
"I3S573"	"I3S573"	""
"I3SC75"	"I3SC75"	""
"I3SE33"	"I3SE33"	""
"I3SL82"	"I3SL82"	""
"I3SNC8"	"I3SNC8"	""
"I3SZW8"	"I3SZW8"	""
"I3T349"	"I3T349"	""
"I3T595"	"I3T595"	""
"I3T999"	"I3T999"	""
"I3TA17"	"I3TA17"	""
"I3S9I9"	"I3S9I9"	""
"I3SJU1"	"I3SJU1"	""
"I3SQD7"	"I3SQD7"	""
"I3SWR6"	"I3SWR6"	""
"I3SYG1"	"I3SYG1"	""
"I3RZZ4"	"I3RZZ4"	"Photosystem II reaction center Psb28 protein"
"I3S3Z6"	"I3S3Z6"	""
"I3S4P0"	"I3S4P0"	""
"I3SCL0"	"I3SCL0"	""
"I3SFM9"	"I3SFM9"	""
"I3SPI0"	"I3SPI0"	""
"I3SQU6"	"I3SQU6"	""
"I3SVV7"	"I3SVV7"	""
"I3SWL5"	"I3SWL5"	""
"I3SYU0"	"I3SYU0"	""
"I3T0E8"	"I3T0E8"	""
"I3T7X2"	"I3T7X2"	""
"J7GBJ3"	"AO1"	"Ascorbate oxidase "
"I3S0H4"	"I3S0H4"	""
"I3S398"	"I3S398"	""
"I3S3A7"	"I3S3A7"	""
"I3S6Q9"	"I3S6Q9"	""
"I3SB68"	"I3SB68"	""
"I3SDV8"	"I3SDV8"	""
"I3SML4"	"I3SML4"	""
"I3SS18"	"I3SS18"	""
"I3SSY6"	"I3SSY6"	""
"I3SZH6"	"I3SZH6"	""
"I3T616"	"I3T616"	""
"I3T846"	"I3T846"	""
"I3SC59"	"I3SC59"	""
"I3SZ99"	"I3SZ99"	""
"I3T7H5"	"I3T7H5"	""
"I3S0A0"	"I3S0A0"	""
"I3S1F3"	"I3S1F3"	""
"I3S2D7"	"I3S2D7"	""
"I3SPB6"	"I3SPB6"	""
"I3SQP4"	"I3SQP4"	""
"I3STH9"	"I3STH9"	""
"I3SXX6"	"I3SXX6"	""
"I3SZN4"	"I3SZN4"	""
"I3T438"	"I3T438"	""
"I3TAM1"	"I3TAM1"	""
"G9JLV0"	"CCMC_LOJAMP035"	"Cytochrome c biogenesis C"
"I3T7S9"	"I3T7S9"	""
"I3S1N8"	"I3S1N8"	"CASP-like protein"
"I3S2P6"	"I3S2P6"	""
"I3SBS8"	"I3SBS8"	""
"I3SE46"	"I3SE46"	"Auxin-induced protein"
"I3SWC1"	"I3SWC1"	""
"I3T0E0"	"I3T0E0"	""
"I3SQA3"	"I3SQA3"	""
"I3T086"	"I3T086"	""
"B0BLH6"	"CM0216.280.NC"	"CM0216.280.nc protein"
"I3S9A1"	"I3S9A1"	"Ubiquitin-like protein ATG12"
"I3SIR7"	"I3SIR7"	""
"I3SN69"	"I3SN69"	""
"I3SQ07"	"I3SQ07"	""
"I3SVJ3"	"I3SVJ3"	""
"I3SYZ6"	"I3SYZ6"	""
"I3T621"	"I3T621"	""
"I3TAA1"	"I3TAA1"	""
"Q6B783"	"Q6B783"	"Endonuclease "
"I3SAW4"	"I3SAW4"	""
"I3SBP2"	"I3SBP2"	""
"I3SGJ6"	"I3SGJ6"	""
"I3SJ93"	"I3SJ93"	""
"I3SJS3"	"I3SJS3"	""
"I3SM75"	"I3SM75"	""
"I3SUM4"	"I3SUM4"	""
"I3SYK9"	"I3SYK9"	""
"I3T0Q6"	"I3T0Q6"	""
"I3TAF8"	"I3TAF8"	""
"Q9FVI4"	"Q9FVI4"	"Ammonium transporter"
"I3S3L6"	"I3S3L6"	""
"I3SQS8"	"I3SQS8"	""
"I3SVY5"	"I3SVY5"	""
"I3T213"	"I3T213"	""
"I3T6Z0"	"I3T6Z0"	""
"I3RZP2"	"I3RZP2"	""
"I3S403"	"I3S403"	""
"I3S4F1"	"I3S4F1"	""
"I3SEG6"	"I3SEG6"	""
"I3SI88"	"I3SI88"	"60S ribosomal protein L13"
"I3SMK5"	"I3SMK5"	""
"I3SNW2"	"I3SNW2"	""
"I3SQZ7"	"I3SQZ7"	""
"I3SZH9"	"I3SZH9"	""
"A7BJW2"	"LJMYB12"	"MYB-related protein"
"F8WSD4"	"PDS"	"Phytoene desaturase 30-329bp "
"I3S797"	"I3S797"	""
"I3SPR0"	"I3SPR0"	""
"I3SZE4"	"I3SZE4"	""
"I3S8P8"	"I3S8P8"	""
"I3S927"	"I3S927"	""
"I3SDW9"	"I3SDW9"	"Non-specific lipid-transfer protein"
"I3SFB4"	"I3SFB4"	"Alpha-galactosidase "
"I3SKZ9"	"I3SKZ9"	""
"I3SWD2"	"I3SWD2"	""
"Q7Y1B9"	"AMT1;2"	"Ammonium transporter"
"I3STR1"	"I3STR1"	""
"I3SV77"	"I3SV77"	""
"I3T6F1"	"I3T6F1"	""
"I3T744"	"I3T744"	""
"I3S2G4"	"I3S2G4"	""
"I3S9C0"	"I3S9C0"	""
"I3SA55"	"I3SA55"	""
"I3SWD4"	"I3SWD4"	""
"I3T4K3"	"I3T4K3"	""
"I3RZI7"	"I3RZI7"	"Ubiquinol oxidase "
"I3S312"	"I3S312"	""
"I3S4J2"	"I3S4J2"	""
"I3S686"	"I3S686"	""
"I3S6E3"	"I3S6E3"	""
"I3S8S6"	"I3S8S6"	""
"I3SA15"	"I3SA15"	""
"I3SBZ5"	"I3SBZ5"	""
"I3SDP3"	"I3SDP3"	""
"I3SI65"	"I3SI65"	""
"I3SIT5"	"I3SIT5"	""
"I3SKZ4"	"I3SKZ4"	""
"I3SLS9"	"I3SLS9"	"Histone H2B"
"I3SQM9"	"I3SQM9"	""
"I3SUG8"	"I3SUG8"	""
"I3T4D4"	"I3T4D4"	""
"I3S178"	"I3S178"	""
"I3S8L4"	"I3S8L4"	""
"I3S908"	"I3S908"	""
"I3SIF6"	"I3SIF6"	""
"I3SLE0"	"I3SLE0"	""
"I3SNU5"	"I3SNU5"	""
"I3SW08"	"I3SW08"	""
"I3SX58"	"I3SX58"	""
"I3T3W2"	"I3T3W2"	""
"I3T8Y3"	"I3T8Y3"	""
"B0BLI9"	"CM0216.430.NC"	"CM0216.430.nc protein"
"I3SBV9"	"I3SBV9"	""
"I3SE93"	"I3SE93"	""
"I3SG54"	"I3SG54"	""
"I3SK86"	"I3SK86"	""
"I3SLF9"	"I3SLF9"	""
"I3SN22"	"I3SN22"	"Transcription elongation factor SPT4 homolog"
"I3SXI6"	"I3SXI6"	""
"I3T1U4"	"I3T1U4"	""
"I3T924"	"I3T924"	""
"I3S0I6"	"I3S0I6"	""
"I3S1E8"	"I3S1E8"	""
"I3S5A3"	"I3S5A3"	""
"I3S7K9"	"I3S7K9"	""
"I3SB44"	"I3SB44"	""
"I3SF67"	"I3SF67"	""
"I3SGH8"	"I3SGH8"	""
"I3SKQ2"	"I3SKQ2"	"Protein YIPF"
"I3SQH0"	"I3SQH0"	""
"I3SUE7"	"I3SUE7"	""
"I3T9D3"	"I3T9D3"	""
"A0A097C2W5"	"PSK2"	"Phytosulfokine-alpha 2"
"B3IX26"	"LJERF1"	"Transcription factor AP2-EREBP"
"D3KU55"	"LYS12"	"LysM type receptor kinase"
"I3S0M5"	"I3S0M5"	""
"I3S9I3"	"I3S9I3"	""
"I3SBP7"	"I3SBP7"	""
"I3SIP5"	"I3SIP5"	""
"I3SMP5"	"I3SMP5"	""
"I3SUZ4"	"I3SUZ4"	""
